date,server name,server id,latency,jitter,packet loss,download,upload,download bytes,upload bytes,share url,down Mb/s,up Mb/s
2020-06-30T04:15:13Z,"GTT.net - New York, NY",24374,9.696,0.647,0,40977405,4542410,407098998,16408326,"https://www.speedtest.net/result/c/1a19f29a-abf0-48ea-9728-b6b7368b068f""
",327.819240,36.339280
2020-06-30T04:30:12Z,"GTT.net - New York, NY",24374,11.864,7.189,0,39280293,4467554,345231122,16174860,"https://www.speedtest.net/result/c/551fb249-e09f-455d-b7ef-790ad9fcde54""
",314.242344,35.740432
2020-06-30T04:45:14Z,"Data Room - New York, NY",21313,11.88,4.092,0,40540133,4493230,322511523,17154858,"https://www.speedtest.net/result/c/5e6ed9fd-18fa-4b63-8e39-e169e1a4dfd5""
",324.321064,35.945840
2020-06-30T05:00:09Z,"GTT.net - New York, NY",24374,9.567,3.229,0,40715732,4542116,263798406,16430694,"https://www.speedtest.net/result/c/1427a138-a8b4-4314-97a6-762df3a96797""
",325.725856,36.336928
2020-06-30T05:15:15Z,"GTT.net - New York, NY",24374,9.886,0.437,0,41419509,4519520,482319786,16316058,"https://www.speedtest.net/result/c/e503d4a0-0b45-4f9f-8f7a-c92f2156092d""
",331.356072,36.156160
2020-06-30T05:30:12Z,"Spectrum - New York, NY",16976,10.979,0.493,0,40991394,4524249,369287292,16285302,"https://www.speedtest.net/result/c/3a1792ca-cd61-4eaf-83f8-a479bca46302""
",327.931152,36.193992
2020-06-30T05:45:12Z,"GTT.net - New York, NY",24374,10.196,2.08,0,41647725,4542176,405747045,16419510,"https://www.speedtest.net/result/c/786ac59e-34d1-4b58-b59e-bf01e8dffa63""
",333.181800,36.337408
2020-06-30T06:00:14Z,"Data Room - New York, NY",21313,10.209,0.782,0,41680709,4542735,383839172,16388754,"https://www.speedtest.net/result/c/63e553a3-ef3f-494b-8988-1c1270a70800""
",333.445672,36.341880
2020-06-30T06:15:10Z,"Spectrum - New York, NY",16976,11.14,0.877,0,40076400,4543913,301676360,16398540,"https://www.speedtest.net/result/c/0ef6d144-b475-4df4-81bf-832dc8300579""
",320.611200,36.351304
2020-06-30T06:30:14Z,"GTT.net - New York, NY",24374,11.784,2.681,0,41341647,4557404,455215362,16517370,"https://www.speedtest.net/result/c/5ea6e0da-185e-4d2a-9899-37ea738fed56""
",330.733176,36.459232
2020-06-30T06:45:15Z,"GTT.net - New York, NY",24374,11.741,1.148,0,40269260,4528529,471366554,16345416,"https://www.speedtest.net/result/c/02ee9e29-720e-4348-992d-8e95c1aada47""
",322.154080,36.228232
2020-06-30T07:00:13Z,"GTT.net - New York, NY",24374,10.704,0.804,0,41587457,4557709,416725626,16460052,"https://www.speedtest.net/result/c/33a63739-3b70-460f-b50a-f13076005fa4""
",332.699656,36.461672
2020-06-30T07:15:08Z,"fdcservers.net - New York, NY",6030,11.515,0.815,N/A,40359070,4536280,227767850,16356600,"https://www.speedtest.net/result/c/a3e88746-56b8-4d6c-8ceb-4565bfb8e0c3""
",322.872560,36.290240
2020-06-30T07:30:16Z,"Data Room - New York, NY",21313,10.199,0.794,0,42177911,4565047,415246455,17830092,"https://www.speedtest.net/result/c/c66e2b1e-dc16-4874-bcd0-7e4ceffa0a2a""
",337.423288,36.520376
2020-06-30T07:45:12Z,"fdcservers.net - New York, NY",6030,10.686,4.479,N/A,39331840,4559106,242288778,16446072,"https://www.speedtest.net/result/c/b77b68fd-25bb-43f9-8437-25c7fb67cfb8""
",314.654720,36.472848
2020-06-30T08:00:10Z,"Speedtest.net - New York, NY",10390,11.969,1.733,0,41416319,4549984,322377402,16412520,"https://www.speedtest.net/result/c/e885922f-4342-4575-b030-1203e4c2a3be""
",331.330552,36.399872
2020-06-30T08:15:15Z,"GTT.net - New York, NY",24374,11.476,0.321,0,42438720,4548246,497548298,16426500,"https://www.speedtest.net/result/c/db9ff46c-9fba-4394-aa40-e3a33edbc217""
",339.509760,36.385968
2020-06-30T08:30:15Z,"GTT.net - New York, NY",24374,11.658,0.351,0,42612168,4552746,467309460,16419510,"https://www.speedtest.net/result/c/b2425aa7-3eff-43b5-9a1c-1cd6d394848b""
",340.897344,36.421968
2020-06-30T08:45:14Z,"Natural Wireless - New York, NY",16888,9.725,1.377,0,41245522,4273221,407459780,15361224,"https://www.speedtest.net/result/c/b67d504e-70e1-45f1-b6ef-632028309509""
",329.964176,34.185768
2020-06-30T09:00:21Z,"Data Room - New York, NY",21313,10.236,4.975,0,30408308,4585621,357434961,36416502,"https://www.speedtest.net/result/c/e396c1c0-f073-48c0-89aa-53a8fefd11f9""
",243.266464,36.684968
2020-06-30T09:15:13Z,"GTT.net - New York, NY",24374,11.606,0.232,0,41607211,4542595,385917900,16899024,"https://www.speedtest.net/result/c/c4423c0a-d97b-4462-9112-6a70f3854251""
",332.857688,36.340760
2020-06-30T09:30:18Z,"GTT.net - New York, NY",24374,9.863,3.249,0,42354963,4535563,607278716,16364988,"https://www.speedtest.net/result/c/04c07de6-c3d1-432d-bd1d-88c5f8e64f5f""
",338.839704,36.284504
2020-06-30T09:45:11Z,"Data Room - New York, NY",21313,9.871,1.02,0,40779059,4558905,303002520,16444674,"https://www.speedtest.net/result/c/af7af93d-b9ba-4117-acc7-62bbb2062743""
",326.232472,36.471240
2020-06-30T10:00:21Z,"Data Room - New York, NY",21313,9.777,4.096,0,33391295,4586281,399185018,42694920,"https://www.speedtest.net/result/c/cd89b0e0-318f-4e54-a080-9b2024be333e""
",267.130360,36.690248
2020-06-30T10:15:07Z,"Data Room - New York, NY",21313,9.696,0.693,0,41580789,4534704,183739140,16391550,"https://www.speedtest.net/result/c/64e10be3-76b2-4a06-9d3f-0cda235ac319""
",332.646312,36.277632
2020-06-30T10:30:15Z,"Pilot - New York, NY",13098,11.757,1.587,0,39607472,4544525,441252236,16342620,"https://www.speedtest.net/result/c/acc23b05-2770-41b4-8cca-fc6dec2ae50f""
",316.859776,36.356200
2020-06-30T10:45:11Z,"Spectrum - New York, NY",16976,11.811,0.07,0,42081040,4544905,356671838,16423704,"https://www.speedtest.net/result/c/616ce30f-97a5-4809-80e1-3d1d8a3ac06e""
",336.648320,36.359240
2020-06-30T11:00:13Z,"Speedtest.net - New York, NY",10390,10.992,0.316,0,41628565,4533998,321407190,16404132,"https://www.speedtest.net/result/c/c09e22dd-12b6-4645-94f4-29b404aae295""
",333.028520,36.271984
2020-06-30T11:15:13Z,"Spectrum - New York, NY",16976,11.156,0.3,0,41878304,4541438,437561516,16367784,"https://www.speedtest.net/result/c/525c5cc1-8f6a-4aff-9695-1f5651eca2b8""
",335.026432,36.331504
2020-06-30T11:30:10Z,"Speedtest.net - New York, NY",10390,11.54,0.63,0,39466003,4557394,276114786,16427898,"https://www.speedtest.net/result/c/d57c5359-f9e4-4e2b-94b5-b0ce1f0985bd""
",315.728024,36.459152
2020-06-30T11:45:19Z,"Speedtest.net - New York, NY",10390,11.599,2.208,0,40532386,4525759,270255664,59469522,"https://www.speedtest.net/result/c/7fff6e44-55b0-4dde-a76e-f87c1522acaf""
",324.259088,36.206072
2020-06-30T12:00:14Z,"GTT.net - New York, NY",24374,9.871,0.858,0,42855706,4518242,433135448,16320252,"https://www.speedtest.net/result/c/3ea87101-fae8-40b0-bab8-fbf0f3c57931""
",342.845648,36.145936
2020-06-30T12:15:15Z,"GTT.net - New York, NY",24374,9.816,0.485,0,41728678,4534659,467624010,16362192,"https://www.speedtest.net/result/c/6dc7bd31-1bdd-4387-8ec5-395235af2eae""
",333.829424,36.277272
2020-06-30T12:30:13Z,"GTT.net - New York, NY",24374,9.823,0.769,0,40626116,4545492,419693410,16415316,"https://www.speedtest.net/result/c/e66633bd-71f5-4934-b532-096ff8f1571a""
",325.008928,36.363936
2020-06-30T12:45:10Z,"Natural Wireless - New York, NY",16888,10.131,1.223,0,41813222,4517481,278649360,17187012,"https://www.speedtest.net/result/c/9e025b86-46f3-4867-a84b-9042382b1950""
",334.505776,36.139848
2020-06-30T13:00:13Z,"Pilot - New York, NY",13098,12.897,0.66,0,37832607,4498247,355015208,16212606,"https://www.speedtest.net/result/c/0cbc407c-4c96-4453-9381-18656c5c9645""
",302.660856,35.985976
2020-06-30T13:15:18Z,"GTT.net - New York, NY",24374,11.068,1.934,0,40191283,4467992,560381408,16137114,"https://www.speedtest.net/result/c/ed301a72-6426-48a4-8502-59900267643a""
",321.530264,35.743936
2020-06-30T13:30:12Z,"Data Room - New York, NY",21313,11.132,0.532,0,40254721,4527003,387794016,16388754,"https://www.speedtest.net/result/c/9ea1985f-4daa-4445-9a2a-18a47763ff37""
",322.037768,36.216024
2020-06-30T13:45:17Z,"CCleaner - New York, NY",16686,11.826,0.591,0,38624572,4488692,533774574,16680936,"https://www.speedtest.net/result/c/07376c5c-94b9-4f1b-8575-4157b606eb8d""
",308.996576,35.909536
2020-06-30T14:00:14Z,"GTT.net - New York, NY",24374,11.453,7.731,0,39451077,4450949,413944698,16922790,"https://www.speedtest.net/result/c/efbe3b9a-3041-47b5-9ce0-de5ad6b261ac""
",315.608616,35.607592
2020-06-30T14:15:20Z,"GTT.net - New York, NY",24374,11.513,2.267,0,39910924,4442108,480713582,26307564,"https://www.speedtest.net/result/c/b561b28d-6bdc-4d5e-a260-0ef59f3bbcd8""
",319.287392,35.536864
2020-06-30T14:30:11Z,"Data Room - New York, NY",21313,10.326,0.616,0,41128077,4467981,339463856,16042050,"https://www.speedtest.net/result/c/e19723df-44ef-4574-8020-163d25b98c5d""
",329.024616,35.743848
2020-06-30T14:45:11Z,"fdcservers.net - New York, NY",6030,9.736,0.814,N/A,40421867,4493812,345851318,16243362,"https://www.speedtest.net/result/c/bcd10c70-e7ee-4895-85c6-66e378281243""
",323.374936,35.950496
2020-06-30T15:00:26Z,"Speedtest.net - New York, NY",10390,12.295,8.309,0,14918569,4193370,207317906,27480486,"https://www.speedtest.net/result/c/ccec54b2-df4b-45c6-9e36-b4df4e975372""
",119.348552,33.546960
2020-06-30T15:15:28Z,"Data Room - New York, NY",21313,16.14,58.017,0,25421707,4489691,363619800,60980760,"https://www.speedtest.net/result/c/6b4b26c1-67c9-4ee9-8af1-98f815433c94""
",203.373656,35.917528
2020-06-30T15:30:09Z,"Natural Wireless - New York, NY",16888,12.956,2.985,0,39060604,4422935,223608702,16833318,"https://www.speedtest.net/result/c/60b44e3c-0235-4196-93c1-9b06d8d0a831""
",312.484832,35.383480
2020-06-30T15:45:09Z,"Sprint - New York, NY",10546,13.888,4.717,0,39085914,4489436,252230054,16205616,"https://www.speedtest.net/result/c/004b4d64-7d2b-4e97-bf2c-2c77d13a6ff1""
",312.687312,35.915488
2020-06-30T16:00:13Z,"Starry, Inc. - New York, NY",21016,10.697,1.683,0,40917916,4203290,304610318,27034524,"https://www.speedtest.net/result/c/b0746615-e0e4-430e-8a02-d2c398507a7b""
",327.343328,33.626320
2020-06-30T16:15:15Z,"Pilot - New York, NY",13098,11.653,0.405,0,38781061,4229991,395128022,23272506,"https://www.speedtest.net/result/c/13535aa3-b538-4ee4-a692-efc3e5ca6267""
",310.248488,33.839928
2020-06-30T16:30:09Z,"Data Room - New York, NY",21313,9.966,4.179,0,40537735,4382851,247317384,15868698,"https://www.speedtest.net/result/c/9082cf71-9fdf-4fe6-ba80-5ec6e333062d""
",324.301880,35.062808
2020-06-30T16:45:11Z,"Speedtest.net - New York, NY",10390,12.034,4.418,0,40066068,4467705,318511932,16167870,"https://www.speedtest.net/result/c/3b0b2275-c3a2-4405-b686-80e6f1e7da14""
",320.528544,35.741640
2020-06-30T17:00:11Z,"Sprint - New York, NY",10546,12.063,2.872,0,37842919,4440717,317221676,16474032,"https://www.speedtest.net/result/c/a2f91ae6-ff5f-4171-96d3-a8162236c427""
",302.743352,35.525736
2020-06-30T17:15:15Z,"Pilot - New York, NY",13098,13.385,5.209,0,39197120,4390899,427026188,18873000,"https://www.speedtest.net/result/c/6b3827c1-ddec-4e65-9dad-a69d7f460a98""
",313.576960,35.127192
2020-06-30T17:30:14Z,"Natural Wireless - New York, NY",16888,12.433,0.646,0,40481362,3956170,365966419,22321866,"https://www.speedtest.net/result/c/ee8c5f8e-56e3-4e41-b26b-25674c57a39c""
",323.850896,31.649360
2020-06-30T17:45:11Z,"Natural Wireless - New York, NY",16888,10.364,1.95,0,39969851,4302606,299211144,18505326,"https://www.speedtest.net/result/c/6bfa056f-ee18-42c8-862a-3cb2b81a658b""
",319.758808,34.420848
2020-06-30T18:00:10Z,"Natural Wireless - New York, NY",16888,10.916,1.814,0,39894236,4335575,307513082,15672978,"https://www.speedtest.net/result/c/88c6231d-7093-4811-bc64-1867734abdea""
",319.153888,34.684600
2020-06-30T18:15:11Z,"Sprint - New York, NY",10546,9.994,0.627,0,35068401,4289977,171151646,31102704,"https://www.speedtest.net/result/c/b958c85f-6ed8-4f3d-bdbb-931de054b0b2""
",280.547208,34.319816
2020-06-30T18:30:09Z,"Starry, Inc. - New York, NY",21016,11.968,1.282,0,40501265,4443991,252242863,16883646,"https://www.speedtest.net/result/c/f5570db3-0d99-4783-9c2f-3ad144e01bc9""
",324.010120,35.551928
2020-06-30T18:45:09Z,"fdcservers.net - New York, NY",6030,11.7,4.972,N/A,40330887,4349788,165724512,26206908,"https://www.speedtest.net/result/c/5ad10b7f-73c4-4e1a-88a7-987f8d95cfd1""
",322.647096,34.798304
2020-06-30T19:00:16Z,"GTT.net - New York, NY",24374,11.46,2.438,0,37920959,4305746,342121356,32834826,"https://www.speedtest.net/result/c/0e25e4b5-8d95-47b5-8452-bb0ac008171b""
",303.367672,34.445968
2020-06-30T19:15:14Z,"Data Room - New York, NY",21313,9.643,1.154,0,39942610,4205748,315475476,31371120,"https://www.speedtest.net/result/c/36634232-753b-457e-9b91-db947eb1bdda""
",319.540880,33.645984
2020-06-30T19:30:15Z,"Pilot - New York, NY",13098,11.071,3.377,0,39339607,4332774,394329764,22739868,"https://www.speedtest.net/result/c/49c43599-891e-457d-8f76-70049dedad10""
",314.716856,34.662192
2020-06-30T19:45:07Z,"Speedtest.net - New York, NY",10390,11.684,0.413,0,35779912,4244313,165319092,15692550,"https://www.speedtest.net/result/c/30d132f2-3500-4ce0-8563-3dc1d0290e61""
",286.239296,33.954504
2020-06-30T20:00:15Z,"Pilot - New York, NY",13098,12.512,7.995,0,38118227,4453473,421737554,16067214,"https://www.speedtest.net/result/c/51090daa-8e45-43f1-bae4-f2aa754953fa""
",304.945816,35.627784
2020-06-30T20:15:11Z,"GTT.net - New York, NY",24374,10.589,1.654,0,38830897,4501716,331858638,16271322,"https://www.speedtest.net/result/c/98e30732-0b84-4379-9366-14de054c64ee""
",310.647176,36.013728
2020-06-30T20:30:12Z,"Sprint - New York, NY",10546,9.624,3.69,0,36864671,4388357,163949150,31249494,"https://www.speedtest.net/result/c/d3225e47-517d-46b9-bd15-ef09bff94c4c""
",294.917368,35.106856
2020-06-30T20:45:10Z,"Data Room - New York, NY",21313,10.356,0.86,0,38412013,4465336,274617626,16679538,"https://www.speedtest.net/result/c/2def8fca-1c7a-464f-b61e-e3b89f704dce""
",307.296104,35.722688
2020-06-30T21:00:09Z,"Sprint - New York, NY",10546,12.019,3.82,0,37992618,4487504,220776452,16760622,"https://www.speedtest.net/result/c/cf339ae4-bec1-4934-8c93-e18bac1fc94b""
",303.940944,35.900032
2020-06-30T21:15:13Z,"Spectrum - New York, NY",16976,11.683,7.286,0,38625161,4447955,310788080,26773098,"https://www.speedtest.net/result/c/5b0c24d0-2567-4184-8394-a5d35b944c3b""
",309.001288,35.583640
2020-06-30T21:30:14Z,"Sprint - New York, NY",10546,11.485,5.666,0,38440988,4493934,440430212,16274118,"https://www.speedtest.net/result/c/d2e9ed5a-0b8e-457b-aee2-27caa2e182fc""
",307.527904,35.951472
2020-06-30T21:45:13Z,"GTT.net - New York, NY",24374,12.343,2.764,0,36824415,4501206,332034699,17602218,"https://www.speedtest.net/result/c/1d57b381-89aa-4341-bc22-dbf615331252""
",294.595320,36.009648
2020-06-30T22:00:10Z,"Starry, Inc. - New York, NY",21016,11.358,4.274,0,40228714,4518794,312223728,16346814,"https://www.speedtest.net/result/c/0754a098-18fb-4c8a-b7d4-7d2b52bd2d95""
",321.829712,36.150352
2020-06-30T22:15:12Z,"Natural Wireless - New York, NY",16888,11.156,3.3,0,38185334,4497145,348255780,16226586,"https://www.speedtest.net/result/c/b9eab4c5-0e54-4475-9b40-1ac2128d268b""
",305.482672,35.977160
2020-06-30T22:30:16Z,"GTT.net - New York, NY",24374,11.356,3.801,0,39266634,4504237,398240964,17152062,"https://www.speedtest.net/result/c/982bb4e1-7bfc-454c-92fe-bb94cb8d87ca""
",314.133072,36.033896
2020-06-30T22:45:17Z,"Data Room - New York, NY",21313,7.255,3.726,0,39953257,4205233,365592476,36483606,"https://www.speedtest.net/result/c/df881787-27a0-42cb-8923-8c71a892fdd7""
",319.626056,33.641864
2020-06-30T23:00:14Z,"GTT.net - New York, NY",24374,9.897,3.737,0,40061492,4518251,434325048,16349610,"https://www.speedtest.net/result/c/ea9db033-7a7c-420a-ae8c-823cdb0b7568""
",320.491936,36.146008
2020-06-30T23:15:08Z,"Speedtest.net - New York, NY",10390,11.566,2.539,0,40796106,4552086,216027261,16443276,"https://www.speedtest.net/result/c/58ffef3f-0f3f-40f2-9fb9-c82b22b5f5d9""
",326.368848,36.416688
2020-06-30T23:30:10Z,"Data Room - New York, NY",21313,9.828,2.024,0,40800921,4523399,276468480,17625984,"https://www.speedtest.net/result/c/dd10b716-2485-491d-babc-56d49672cca4""
",326.407368,36.187192
2020-06-30T23:45:13Z,"GTT.net - New York, NY",24374,9.582,1.033,0.47619,41337704,4498391,414904032,16271322,"https://www.speedtest.net/result/c/edc91569-22ad-45f3-93f4-e92b753fb7de""
",330.701632,35.987128
2020-07-01T00:00:13Z,"GTT.net - New York, NY",24374,10.132,2.237,0,38394451,4518179,358545158,17115714,"https://www.speedtest.net/result/c/96638c27-02f5-4df5-aa0d-6ef3c96818bb""
",307.155608,36.145432
2020-07-01T00:15:12Z,"Speedtest.net - New York, NY",10390,9.903,0.687,0,40376018,4512499,371433320,16293690,"https://www.speedtest.net/result/c/9dfde1ba-873f-47ed-ab3e-62cc20058217""
",323.008144,36.099992
2020-07-01T00:30:17Z,"GTT.net - New York, NY",24374,10.821,3.264,0.438596,40114689,4412801,439959086,26071302,"https://www.speedtest.net/result/c/c956984d-3adb-4ea5-a30a-654a02212825""
",320.917512,35.302408
2020-07-01T00:45:18Z,"GTT.net - New York, NY",24374,10.472,2.848,0,40254614,4309245,563333886,15568128,"https://www.speedtest.net/result/c/e3b7bd15-8d17-4ef5-a7f1-ab4bcfa10a4b""
",322.036912,34.473960
2020-07-01T01:00:14Z,"Spectrum - New York, NY",16976,11.068,3.507,0,38862609,4220031,366591948,24079152,"https://www.speedtest.net/result/c/953c2252-aeee-4ca5-9c07-5220c99bb032""
",310.900872,33.760248
2020-07-01T01:15:11Z,"Speedtest.net - New York, NY",10390,10.889,5.039,0,38727813,4080221,304485896,15158514,"https://www.speedtest.net/result/c/e3aa33b4-75ff-4113-b158-40ac56ef0f1b""
",309.822504,32.641768
2020-07-01T01:30:14Z,"Spectrum - New York, NY",16976,11.442,1.256,0,39006681,4469430,421908012,17476398,"https://www.speedtest.net/result/c/3f1962bc-b5a9-407c-9887-a0346debe141""
",312.053448,35.755440
2020-07-01T01:45:16Z,"Starry, Inc. - New York, NY",21016,11.414,1.707,0,39578508,3964718,310382660,34171314,"https://www.speedtest.net/result/c/6f8871e1-a5af-4d81-bd78-3c57b6327f44""
",316.628064,31.717744
2020-07-01T02:00:16Z,"Natural Wireless - New York, NY",16888,10.088,5.832,0,38236886,4506836,413100612,16258740,"https://www.speedtest.net/result/c/93aa52d4-6fb0-48fc-aa29-6c099a73d463""
",305.895088,36.054688
2020-07-01T02:15:09Z,"Sprint - New York, NY",10546,10.423,2.257,0,38256890,4460162,221418036,16145502,"https://www.speedtest.net/result/c/45e29670-be66-4126-96ff-69a7916d4599""
",306.055120,35.681296
2020-07-01T02:30:18Z,"fdcservers.net - New York, NY",6030,11.723,2.241,N/A,35747858,4525991,486060932,16339824,"https://www.speedtest.net/result/c/51ee4bd1-f359-459c-a322-6db4e72c31a1""
",285.982864,36.207928
2020-07-01T02:45:14Z,"Data Room - New York, NY",21313,10.745,4.535,0,34508569,4302936,302644730,26047536,"https://www.speedtest.net/result/c/0aa1454a-fd86-4aa2-bd3f-d39d6d66e46a""
",276.068552,34.423488
2020-07-01T03:00:09Z,"Speedtest.net - New York, NY",10390,11.515,5.507,0,39489593,4500929,237810897,16251750,"https://www.speedtest.net/result/c/6e36b30f-8193-4834-acf5-fd74c1f8336f""
",315.916744,36.007432
2020-07-01T03:15:08Z,"Data Room - New York, NY",21313,10.301,1.097,0,38808412,4520735,229842482,16286700,"https://www.speedtest.net/result/c/080e43ec-b460-4849-9139-77b0cc4d951f""
",310.467296,36.165880
2020-07-01T03:30:10Z,"Natural Wireless - New York, NY",16888,6.796,2.642,0,40764950,3991037,301361181,14718144,"https://www.speedtest.net/result/c/22199ed4-1267-472d-95f2-ba59b3ce6f67""
",326.119600,31.928296
2020-07-01T03:45:13Z,"Natural Wireless - New York, NY",16888,11.325,1.325,0,40692486,4177327,355096194,18685668,"https://www.speedtest.net/result/c/cb3ef29b-4170-4bc7-8db3-66ecc28243f0""
",325.539888,33.418616
2020-07-01T04:00:13Z,"GTT.net - New York, NY",24374,10.01,2.509,0,40635460,4435552,420038984,16028070,"https://www.speedtest.net/result/c/d6fda066-3b02-44bf-bd91-a742c8e2edfa""
",325.083680,35.484416
2020-07-01T04:15:12Z,"Natural Wireless - New York, NY",16888,9.831,0.439,0,40912191,4547807,365800680,16399938,"https://www.speedtest.net/result/c/d2fbb3e5-3644-45ba-a692-ccd46c23b826""
",327.297528,36.382456
2020-07-01T04:30:11Z,"fdcservers.net - New York, NY",6030,9.968,1.702,N/A,39978416,4497435,326627322,16248954,"https://www.speedtest.net/result/c/ca8a46c7-b7dd-427a-b31b-e78fcc807304""
",319.827328,35.979480
2020-07-01T04:45:16Z,"fdcservers.net - New York, NY",6030,10.447,2.16,N/A,39827217,4343717,418951340,26227878,"https://www.speedtest.net/result/c/4d792fb5-6d19-4132-a793-573b0b7000aa""
",318.617736,34.749736
2020-07-01T05:00:10Z,"Starry, Inc. - New York, NY",21016,10.446,0.876,0,39629768,4547796,275593002,16436286,"https://www.speedtest.net/result/c/f3f239e9-3585-4fc3-bbe8-fd2948331a8d""
",317.038144,36.382368
2020-07-01T05:15:14Z,"GTT.net - New York, NY",24374,9.845,1.054,0,41028739,4492070,404697332,16246158,"https://www.speedtest.net/result/c/51129d8c-f662-4b5b-91f2-cb2de840780d""
",328.229912,35.936560
2020-07-01T05:30:13Z,"GTT.net - New York, NY",24374,8.844,2.119,0,41253723,4481619,428644288,16174860,"https://www.speedtest.net/result/c/ba71ef09-cfd2-4847-8229-59c736dc132a""
",330.029784,35.852952
2020-07-01T05:45:12Z,"Data Room - New York, NY",21313,9.766,0.625,0,41973849,4563997,385186844,16416714,"https://www.speedtest.net/result/c/ff570648-2265-40df-a1ef-ea00203d73c4""
",335.790792,36.511976
2020-07-01T06:00:13Z,"Natural Wireless - New York, NY",16888,11.688,0.128,0,41331735,4545235,430347738,16346814,"https://www.speedtest.net/result/c/233cb8b8-129d-4f7c-b6ca-18c0ee902ec6""
",330.653880,36.361880
2020-07-01T06:15:15Z,"GTT.net - New York, NY",24374,10.056,0.778,0,41613050,4481933,475181696,17581248,"https://www.speedtest.net/result/c/eb58e001-0824-4906-b02a-6c3eeb7e7335""
",332.904400,35.855464
2020-07-01T06:30:14Z,"Data Room - New York, NY",21313,10.438,2.754,0,41244555,4541341,436726812,16864074,"https://www.speedtest.net/result/c/71a2ffda-f2f1-4275-ac29-23c4ecd01db3""
",329.956440,36.330728
2020-07-01T06:45:14Z,"GTT.net - New York, NY",24374,9.902,1.185,0,41744373,4548972,470076200,16411122,"https://www.speedtest.net/result/c/6a5c0fd6-6356-4497-bb81-e7ca432db460""
",333.954984,36.391776
2020-07-01T07:00:10Z,"fdcservers.net - New York, NY",6030,11.76,2.052,N/A,39991139,4553860,298590530,16429296,"https://www.speedtest.net/result/c/d52dcf85-cf63-49cd-911b-189ef8af4634""
",319.929112,36.430880
2020-07-01T07:15:14Z,"GTT.net - New York, NY",24374,9.888,1.066,0,41705817,4553291,451939946,16448868,"https://www.speedtest.net/result/c/fede18cf-fb2b-4dab-8eaa-fdac54e9c509""
",333.646536,36.426328
2020-07-01T07:30:09Z,"Starry, Inc. - New York, NY",21016,9.941,1.659,0,40233753,4548049,241350818,16875258,"https://www.speedtest.net/result/c/c42da656-0c16-4728-bb47-e0e640d24f95""
",321.870024,36.384392
2020-07-01T07:45:12Z,"fdcservers.net - New York, NY",6030,13.55,0.516,N/A,42257181,4522758,382651486,16341222,"https://www.speedtest.net/result/c/ccc3a6e6-b0a5-4227-b7f1-ae7c50517fb0""
",338.057448,36.182064
2020-07-01T08:00:14Z,"fdcservers.net - New York, NY",6030,10.375,1.252,N/A,41142931,4522398,401989406,16342620,"https://www.speedtest.net/result/c/351be3a6-ab30-4de7-84c4-9a86c3200683""
",329.143448,36.179184
2020-07-01T08:15:14Z,"Sprint - New York, NY",10546,11.511,0.157,0,40984036,4538724,392302566,16412520,"https://www.speedtest.net/result/c/a26ddfc8-afef-49f0-a80e-0020fcf260a4""
",327.872288,36.309792
2020-07-01T08:30:18Z,"GTT.net - New York, NY",24374,9.109,1.247,0,44454179,4534099,629529284,16324446,"https://www.speedtest.net/result/c/d6b8be01-85ae-4b71-a794-43ac2b2586d8""
",355.633432,36.272792
2020-07-01T08:45:13Z,"GTT.net - New York, NY",24374,9.859,1.002,0,40339990,4544955,381147924,16418112,"https://www.speedtest.net/result/c/49763ab4-fa90-4596-8b68-d78a20528744""
",322.719920,36.359640
2020-07-01T09:00:17Z,"GTT.net - New York, NY",24374,9.752,1.192,0,42238746,4487831,497085560,16205616,"https://www.speedtest.net/result/c/c62bd8ae-ed20-4a54-b0ad-2e8e15ee4cef""
",337.909968,35.902648
2020-07-01T09:15:11Z,"Spectrum - New York, NY",16976,11.986,1.92,0,39671621,4555847,255769790,16443276,"https://www.speedtest.net/result/c/56b40d9c-ee3a-4fb0-a911-a94b05086f86""
",317.372968,36.446776
2020-07-01T09:30:16Z,"GTT.net - New York, NY",24374,11.441,1.423,0,42042370,4576384,445825610,16399938,"https://www.speedtest.net/result/c/de6efe80-80e2-4ce5-a09b-7dbacaec6f50""
",336.338960,36.611072
2020-07-01T09:45:20Z,"Starry, Inc. - New York, NY",21016,11.645,0.266,0,41041345,4154376,464562390,37624374,"https://www.speedtest.net/result/c/0590173c-a7a4-4645-95a5-00d7a431190b""
",328.330760,33.235008
2020-07-01T10:00:16Z,"Sprint - New York, NY",10546,10.187,2.22,0,32526728,4509627,367823586,16738254,"https://www.speedtest.net/result/c/d57c0d42-2c05-454e-adae-65d6bafe1565""
",260.213824,36.077016
2020-07-01T10:15:12Z,"Speedtest.net - New York, NY",10390,13.669,1.237,0,42016578,4544232,388283414,16422306,"https://www.speedtest.net/result/c/f5099a66-2389-4284-a9ff-f0d9dbed9b23""
",336.132624,36.353856
2020-07-01T10:30:10Z,"Data Room - New York, NY",21313,10.76,1.89,0,41928995,4393670,298280174,17254116,"https://www.speedtest.net/result/c/85e2639c-8396-4819-808e-5b48e091bc61""
",335.431960,35.149360
2020-07-01T10:45:13Z,"Starry, Inc. - New York, NY",21016,13.136,1.297,0,40352643,4540439,409737122,16385958,"https://www.speedtest.net/result/c/454defeb-f580-4607-aed1-60a103f5fb05""
",322.821144,36.323512
